form_id,form_name,field_id,field_key,field_label,mapping_id,page_number,x,y,width,height,font_size,current_is_multiline,recommended_is_multiline,current_mask_background,recommended_mask_background,confidence,reason,dimension_change_recommended,dimension_notes,surrounding_content_risk,review_status,notes
18,Residential Lease,39da55e6-121d-40a7-b573-d3909c48ba06,txr_2001_property_manager_phone,Property manager phone,c59d1c05-c815-4853-b48b-91734daaaf6f,15,506,665,70,16,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),98a1e6f6-645a-46fb-b19f-ab581c998f80,contract_intermediary_seller_team_name,Intermediary Seller Team Name,c5c06e5d-9aa5-4c2a-b9a6-7bf7d736efff,9,137.2,533.1,240,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
7,Listing Agreement,6e21158b-ffce-47b7-b45f-bb02c17021e3,brokerage_email,Brokerage Email,c62939fd-cd62-499f-8b45-728992c41078,1,124.66,300.1,149.79,12.31,10,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
25,Condominium Resale Certificate,a8b2d7fa-9d3e-49de-98f7-a8ca49a32e87,condo_resale_leasehold_remaining_term,Leasehold Remaining Term,c64927f6-4b71-4394-bb8a-a671085aad2e,1,452,569,100,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
11,One to Four Residential,f13acc7d-8874-4802-b523-8a8439537a7c,contract_intermediary_seller_associate_license_number,Intermediary Seller Associate License Number,c699ad4d-22c6-4d7e-a2c3-0ed75a0c37c6,11,428.54,565.33,120,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),a8629468-ba85-48e6-9520-2171ecff300f,contract_seller_attorney_email,Seller Attorney Email,c786cf41-b9eb-4f03-acc0-5752211fb489,8,388,185.8,162.5,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
11,One to Four Residential,68ab207d-d60c-4262-b96d-4135f8f8e639,contract_specific_repairs,Specific Repairs,c7896926-b224-445e-b4ec-e55973fa1c3f,5,77.06,93.43,495.25,11.55,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 11.55pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=1; cap=1; underlineDerived=false
18,Residential Lease,3bb3e232-ade7-468d-84ac-187c39adc461,txr_2001_additional_fee_custom_3_amount,Custom fee 3 amount,c79e56e8-da6f-42e6-8936-f6f52a1547ab,1,345.28,680.79,26.94,16.04,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,c18f573a-8c72-43b1-8ef1-5341a7f66c3f,txr_2201_term_fee_if_not_leased,Termination Fee If Property Not Leased,c7ade9d3-cd03-44d5-817f-e6b18b6825bb,3,176.9,166.3,103.3,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,5b8880d8-04de-4e56-ac0e-7ec5c0c70f3e,seller_name_1,Seller Name 1,c7b6e254-d01b-4ae8-a8c5-dfcc8344d0e5,1,90,157.5,486.1,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,8a753509-2ea4-44b1-a360-2d49e3866197,txr_2201_mgmt_fee_minimum,Minimum Management Fee,c7cdff08-f866-4f72-b251-14725ce1bf9a,2,417.2,235.1,104.2,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
1,Buyer Rep Agreement,e0a0835e-6f9f-457f-9c61-93bdb0e951cd,buyer_rep_agreement_between,Buyer/Tenant Representation Agreement between,c841c187-87bb-4677-8df4-03a9b154af57,2,245.4,28.91,330,12,10,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
11,One to Four Residential,98a1e6f6-645a-46fb-b19f-ab581c998f80,contract_intermediary_seller_team_name,Intermediary Seller Team Name,c86391d6-a8f7-41d6-b082-3286ef4aa171,11,137,537.27,240,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,75119cd6-2643-497a-a055-c05ee92d75bb,txr_2201_owner_alt_phone,Owner Alternate Phone,c8c2731b-41a8-4ea3-8100-f7374274aba7,1,296,259,100,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
7,Listing Agreement,1c7ef2a8-0842-4a84-80ac-4e69a8ec2437,SCHEDULING_COMPANY,Scheduling Company,c90356e8-3c19-4e33-b217-5157e2c18231,5,271.84,474.5,300,14,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 14pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,4fb8b53f-4b8f-4729-8fba-23168c179348,txr_2201_common_area_user_fees,Optional Common Area User Fees,c914e146-13b0-4236-a2b7-3a940831dabb,8,241.1,426.9,307.1,14,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,3ee5158f-abb0-4264-b650-f8fa059560a8,lease_health_safety_condition_exception,Lease Health Safety Condition Exception,c9efea1b-ff7f-4e35-b283-753226f64e3b,8,90.99,626.19,476,42.34,9,false,true,false,false,MEDIUM CONFIDENCE,Tall narrative box (~3 lines) without conclusive line geometry; multiline recommended; mask only after visual confirm of printed lines.,false,,Low — no mask recommended.,MEDIUM CONFIDENCE,lines=0; cap=3; underlineDerived=false
20,Residential Condominium Contract (Resale),9b1476c9-c080-4cba-ba90-083ffac3acc9,CONTRACT_SELLER_BROKERAGE_ADDRESS,Seller Brokerage Address,ca1e2bec-b757-4266-86a3-e475e998f346,9,104.3,149,365,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
18,Residential Lease,4abcb414-7a54-4e9b-a987-d7d805b5ed63,txr_2001_addendum_custom_4_text,Custom addendum right,ca7cfee0-bb0b-4c42-bce8-c8ce2891f947,14,334.03,166.56,212,16,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 16pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,0b089625-f3b8-48f6-9447-a73f0c0618d3,contract_buyer_notice_phone,Buyer Notice Phone,ca97db55-42aa-4072-af4b-a08fe6696008,8,72,605,190,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
1,Buyer Rep Agreement,6427cd73-8d56-4112-9d18-ee3c45d947a5,BROKERAGE_NAME,Brokerage Name,caef4b25-8b23-4387-8367-f8327eb954ed,1,108.1,244.67,466.82,16.93,10,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
15,Residential Lease Listing,a92062be-4b38-4344-8818-7322bc84b789,lease_inventory_condition_form_days,Lease Inventory Condition Form Days,cb4ae84b-524a-49e4-9b29-dfe04157f3b1,10,337.71,128.57,60,14,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 14pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,da4c270e-4dff-4f39-968a-4c2bdc4bbec0,txr_2201_maint_fee_percent,Maintenance Coordination Fee Percent,cb564666-812f-4813-96c1-71855d87e170,2,109,483.5,88,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
35,ANIMAL AGREEMENT,050ba5dc-933b-45ac-afa5-3643b16a092f,txr_2004_animal_3_color,TXR-2004 Animal 3 Color,cbed1f5e-45eb-436c-b441-79a86934cabc,1,98.86,473,89.81,14.11,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
44,NOTICE TO PURCHASER OF SPECIAL TAXING OR ASSESSMENT DISTRICT,16ab33f0-a611-4e63-af2d-d3b8c22db3a1,txr_1420_bonds_approved_other_description,TXR-1420 Bonds Approved Other Description,cbfacaa9-beeb-486a-afe8-4c80d44923f4,1,215.3,629.8,339.8,14,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 14pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,731ea151-77d8-429a-9ca7-99d7d318f37c,LISTING_AGREEMENT_CONCERNING,Listing Agreement Concerning,cc1b687a-4970-4aa1-9edb-22f180aab61d,4,180.6,26.2,395.5,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,4e26b32b-9f6a-4eb0-b083-5ba2ab73497c,CONTRACT_SELLER_AGENT_NOTICE_EMAIL,Seller Agent Notice Email,ccdc5175-d917-420f-b46b-ea9771d73731,8,355,735,190,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
11,One to Four Residential,a4c5b6b6-10bb-4217-8de2-d72c3048cf85,PROPERTY_LOT,Property Lot,cce4c696-c1e2-4b70-b695-febf99478da8,1,128.53,160.59,62.07,13.85,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),4892e7cf-cec6-44ff-8d09-968231ac07f1,seller_city_state_zip,"Seller City, State ZIP",cd5ef4ab-5b17-4a4b-b52f-5f38e1b1e93a,7,327.7,195.2,216,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
7,Listing Agreement,fca33d6f-269d-4081-9d54-2c7e56783542,listing_compensation_other,Listing Compensation Other,cd690ad6-f37a-45fa-9205-3280edf2fb6c,2,123.05,338.8,180,14,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 14pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
15,Residential Lease Listing,d28f1c7c-e12d-48c5-8074-457fecaef55e,landlord_name_1,Landlord Name 1,cda30805-022b-4e2d-8182-f52daeaf2a21,1,102.95,148.25,390,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
33,AMENDMENT TO BUYER/TENANT REPRESENTATION AGREEMENT,83a2e473-13f5-4bf9-89fe-2120b591b857,AGENT_LICENSE_NUMBER,Agent License Number,cdb24c36-92d9-4e4d-aa33-4efaa9139d6f,1,222.91,680.53,100,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
48,SELLER'S TEMPORARY RESIDENTIAL LEASE,2d98b3e9-e212-4141-82fb-c619e806bf56,contract_buyer_names,Contract Buyer Names,cdd34b3b-1e0f-494e-83aa-e8dd877c320a,1,257,97.6,312,14,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
13,Amendment to Listing Agreement,bf349f37-f7c9-415f-9fc3-8fa40f03c756,listing_amendment_unrepresented_buyer_fee_percent,Additional Fee if Buyer Unrepresented Percent,ce09de7e-7818-4751-bbf5-854f5611f18b,1,173.4,345.19,55,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
15,Residential Lease Listing,11856c50-0f42-4e6a-97fd-ae654c8d64a2,landlord_phone,Landlord Phone,ce410f01-9ea9-4c1a-9b0d-6c9597cd83b0,1,113.47,199.27,180,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
35,ANIMAL AGREEMENT,e2b52012-aafa-4492-9488-081bea117878,txr_2004_animal_2_gender,TXR-2004 Animal 2 Gender,ce708ee1-8c8d-4f14-a6fd-450f5d7d324d,1,479.17,424.64,80,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
44,NOTICE TO PURCHASER OF SPECIAL TAXING OR ASSESSMENT DISTRICT,50284cbf-3f3f-4f87-8222-d0b3154397a3,txr_1420_bonds_approved_other_amount,TXR-1420 Bonds Approved Other Amount,ce83f101-e0b0-40a2-9b8d-7a14e8c0d5e1,1,94.3,629.8,100.9,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),dfac407d-bfcc-4be1-ac10-4f0cee50c3c8,CONTRACT_INTERMEDIARY_BUYER_SUPERVISOR_LICENSE_NUMBER,Intermediary Buyer Licensed Supervisor License Number,cf0c0e1d-1af9-43e6-bf96-218f1531a10c,9,422.6,677.5,133,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),29670cf7-32c9-4945-8abb-d56d7d8fe79e,CONTRACT_BUYER_ASSOCIATE_NAME,Buyer Associate Name,cf1d418d-e9ed-4657-af1d-67ada5057e3b,9,147.2,322.4,240,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,b4cfd37f-98ec-4b44-95e5-a47ffce8dc9d,CONTRACT_SERVICE_CONTRACT_REIMBURSEMENT_AMOUNT,Service Contract Reimbursement Amount,cf3558a8-3fe2-45a3-b5c6-62c9f7245f40,5,380.17,533.02,70,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),1ff64dc0-48bb-4c01-9840-2fbc9c377212,CONTRACT_SELLER_NAMES,Contract Seller Names,cf5974d4-d97e-41b2-92a9-b70b5a9dd978,1,286.2,73.4,225.7,14,,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
25,Condominium Resale Certificate,27e50ce0-130e-4640-89d1-0e468e18434e,PROPERTY_ADDRESS,Property Address,d0457e60-f3cd-44d8-99a6-dce85e35e6a3,1,52,128,220,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
35,ANIMAL AGREEMENT,73c9ac09-2151-4a14-85af-f9b87c036c59,txr_2004_animal_2_breed,TXR-2004 Animal 2 Breed,d0521853-2906-4668-bf41-3637d1fb9b60,1,252.45,410.36,150,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
1,Buyer Rep Agreement,83a2e473-13f5-4bf9-89fe-2120b591b857,AGENT_LICENSE_NUMBER,Agent License Number,d08356e4-739b-46eb-a9cf-2215270b4e04,6,197.6,284.8,106.4,20,10,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),a09cc606-6215-4cbb-97a8-8ad7e5813176,CONTRACT_INTERMEDIARY_BROKERAGE_ADDRESS,Intermediary Brokerage Address,d083cae0-9237-4de3-9466-bef15b7a7477,9,105.1,489.8,365,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
50,TERMINATION OF LISTING,dd7c3852-42e6-4997-89a6-9ea6442f8574,txr_1410_fee_other_text,TXR-1410 Fee Other Text,d0969270-dda5-4022-95c5-528de3560796,1,90,407.6,486,26.8,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=2; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,4ed130ce-286e-4ecc-a5df-3ae269bb051f,lease_term_max_months,Lease Term Max Months,d0c33b48-214e-4855-8b26-90ebca53d295,5,124.5,361.6,58.4,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
18,Residential Lease,0251991c-0b23-4929-a6b0-f8b8ab261326,txr_2001_tenant_names,Tenant names,d0c5c0d1-1290-4755-9410-9b3377d7d172,1,125.89,174.81,445.21,14.11,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
7,Listing Agreement,d2140c59-111f-4630-9b6e-f583531ef61a,PROPERTY_STATE,Property State,d0e2da12-22b8-4aef-a790-121f0b4cef77,1,301.19,206.57,46.83,11.55,10,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,fcab3283-e1f1-4d40-89d5-cd45101e0e27,txr_1201_res_royalties_retained_by_seller,TXR-1201 Reservations royalties Retained by Seller,d0f53e0e-e54c-45c0-9ae9-8f638c6d4479,2,360.9,410.2,215.2,24,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=2; underlineDerived=false
37,FARM AND RANCH CONTRACT,e4d3b4f9-965b-4c38-bbcf-776c8758b55a,contract_title_objection_days,Title Objection Days,d1297402-244e-49b4-900a-0ad64708b9b3,3,368.81,415.25,32.72,13.47,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=2; cap=1; underlineDerived=false
9,Lead Based Paint Addendum,6fc10384-48ab-407c-9ad3-c35352aa4481,lead_paint_known_present_explanation,Explanation of known lead-based paint/hazards,d12a7f30-58c1-4ed1-8c1c-7ea692c7e93f,1,90.59,272.68,487.34,11.8,10,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 11.8pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
11,One to Four Residential,a68f94bb-1c06-4b40-b54f-9889c945e80f,property_concerning_full_address,Contract Concerning Property Address,d146576e-b620-46a4-bba9-7621722bfb38,3,145,31,320,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
44,NOTICE TO PURCHASER OF SPECIAL TAXING OR ASSESSMENT DISTRICT,be261def-a2f8-4359-bf05-cf6acd7e4074,txr_1420_location_corporate_municipality,TXR-1420 Location Corporate Municipality,d14a9aba-fd10-433e-964c-1cd35f7babf3,2,72.7,246.1,152,14,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
13,Amendment to Listing Agreement,c8d3b4ef-9e93-44ef-bb49-50640bcd6d00,listing_amendment_fee_flat_fee,Broker Fee Flat Fee,d164fe30-7517-436d-a84e-4409081ad048,1,357.66,326.45,95,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
7,Listing Agreement,b08bb4a1-95ec-4824-92cc-36a3a0601e90,KNOWN_FINANCIAL_OBLIGATIONS_EXCEPTION,Known Financial Obligations Exception,d19f1150-8aeb-454a-980d-db6f1910835a,8,77.24,113.87,484.26,13.85,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 13.85pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,dd891458-968f-4ad3-8fb6-d090e0e815c5,contract_buyer_agent_notice_address,Buyer Agent Notice Address,d1dfa20d-053c-4406-8543-e6b8efdc241f,8,72,684,190,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,a09cc606-6215-4cbb-97a8-8ad7e5813176,CONTRACT_INTERMEDIARY_BROKERAGE_ADDRESS,Intermediary Brokerage Address,d1f7f252-af93-4f6f-b6f9-b3e2a870dd99,11,94.87,423.15,360,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
16,Amendment to Lease Listing,1d1e97bc-7c62-434a-bbfc-3a84bbbbdba3,lease_listing_amend_monthly_rent,Lease Listing Amend Monthly Rent,d30b3aa7-939c-4453-9904-84cc84a70fa4,1,205.31,234.2,90,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
15,Residential Lease Listing,0c09c53f-b46c-4288-8d71-fd65480c18a6,lease_other_broker_all_rents_percent,Lease Other Broker All Rents Percent,d364564b-4067-4a8f-be99-2696cae2acfe,2,123.98,335.23,55,14,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
51,Itemization of Security Deposit,bde79236-cff2-44d1-809f-e879be6bc1ec,txr_2216_unauthorized_locks_amount,TXR-2216 Unauthorized Locks/Fixtures Amount,d392154e-f94b-497d-9755-95155b6a182e,2,474.5,92,101.5,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
11,One to Four Residential,b42f2091-5492-46d3-8c28-5fd714455bf3,CONTRACT_BUYER_BROKERAGE_NAME,Buyer Brokerage Name,d39f365f-86fb-44e1-9289-c8561f3c4500,11,51.11,279.7,237,13.85,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
51,Itemization of Security Deposit,1df4916a-41c2-4e28-8072-2238683e8d71,txr_2216_smoking_damages_amount,TXR-2216 Smoking Damages Amount,d3b498d4-546f-49c8-a67a-84f389ce05ca,2,474.5,528.5,101.5,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,84ca0d44-dfae-4335-bc32-a96c5f8c779f,txr_2201_emergency_contact_address,Emergency Contact Address,d487f4d0-1826-4329-b617-a527a2873410,7,119.4,575.8,275.6,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
